,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,cluster,crossing_boolean
1532,0.0,0.0,0.0,26.291132,115.0807,0.0,0.0,0.0,0.0,0.0,87.02984,121.91133,71.248924,162.14551,8.424105,0.0,96.00643,61.067482,0.0,69.28362,133.68948,110.40414,73.05835,179.76643,55.368195,57.51765,126.51955,133.11609,70.458664,8.127382,122.83654,0.0,187.15833,34.579807,0.0,201.2635,0.0,126.333694,0.0,44.42291,0.0,0.0,25.873392,0.0,48.808533,45.86492,0.0,0.0,106.89151,165.72083,0.0,0.0,0.0,0.0,0.0,0.0,0.6664284,0.0,146.65216,0.0,0.0,14.026532,0.0,0.0,46,1
1533,0.0,0.0,0.0,26.29156,115.08256,0.0,0.0,0.0,0.0,0.0,87.03124,121.913284,71.25006,162.14812,8.424247,0.0,96.00797,61.068466,0.0,69.28473,133.69165,110.40591,73.05953,179.76933,55.369083,57.518578,126.52158,133.11823,70.4598,8.1275215,122.83852,0.0,187.16132,34.580364,0.0,201.26675,0.0,126.335724,0.0,44.42362,0.0,0.0,25.873808,0.0,48.809315,45.865665,0.0,0.0,106.893234,165.7235,0.0,0.0,0.0,0.0,0.0,0.0,0.66643804,0.0,146.65453,0.0,0.0,14.026753,0.0,0.0,46,1
1534,0.0,0.0,0.0,26.290989,115.08009,0.0,0.0,0.0,0.0,0.0,87.02937,121.91068,71.24854,162.14464,8.424059,0.0,96.00592,61.067154,0.0,69.28325,133.68878,110.40355,73.05797,179.76547,55.367905,57.517345,126.51887,133.11537,70.45828,8.127338,122.83588,0.0,187.15732,34.57962,0.0,201.26244,0.0,126.333015,0.0,44.422672,0.0,0.0,25.873253,0.0,48.80827,45.864677,0.0,0.0,106.890945,165.71994,0.0,0.0,0.0,0.0,0.0,0.0,0.6664236,0.0,146.65138,0.0,0.0,14.026458,0.0,0.0,46,1
1539,0.0,0.0,0.0,26.287113,115.06338,0.0,0.0,0.0,0.0,0.0,87.016716,121.89302,71.23823,162.12108,8.422794,0.0,95.99199,61.058273,0.0,69.273224,133.66931,110.38754,73.04736,179.73932,55.359913,57.50896,126.50049,133.09602,70.448,8.126105,122.81801,0.0,187.13019,34.574593,0.0,201.23315,0.0,126.31465,0.0,44.41628,0.0,0.0,25.86949,0.0,48.801178,45.857952,0.0,0.0,106.875404,165.69585,0.0,0.0,0.0,0.0,0.0,0.0,0.6663194,0.0,146.63002,0.0,0.0,14.024471,0.0,0.0,46,1
1540,0.0,0.0,0.0,26.28668,115.0615,0.0,0.0,0.0,0.0,0.0,87.0153,121.891045,71.237076,162.11844,8.42265,0.0,95.990425,61.057274,0.0,69.2721,133.66714,110.38575,73.04617,179.73639,55.359016,57.508022,126.49843,133.09386,70.44685,8.125968,122.81601,0.0,187.12715,34.574028,0.0,201.22987,0.0,126.31259,0.0,44.415565,0.0,0.0,25.869066,0.0,48.80038,45.8572,0.0,0.0,106.873665,165.69316,0.0,0.0,0.0,0.0,0.0,0.0,0.66630775,0.0,146.62764,0.0,0.0,14.024248,0.0,0.0,46,1
1541,0.0,0.0,0.0,26.28676,115.061844,0.0,0.0,0.0,0.0,0.0,87.01556,121.89141,71.23728,162.11894,8.422679,0.0,95.990715,61.05746,0.0,69.27231,133.66754,110.386086,73.046394,179.73694,55.359184,57.508194,126.49881,133.09425,70.44707,8.125992,122.816376,0.0,187.12772,34.57413,0.0,201.23048,0.0,126.31297,0.0,44.4157,0.0,0.0,25.869146,0.0,48.80053,45.857338,0.0,0.0,106.873985,165.69365,0.0,0.0,0.0,0.0,0.0,0.0,0.6663103,0.0,146.62808,0.0,0.0,14.024288,0.0,0.0,46,1
1542,0.0,0.0,0.0,26.286247,115.05963,0.0,0.0,0.0,0.0,0.0,87.01388,121.88907,71.235916,162.1158,8.42251,0.0,95.98887,61.056282,0.0,69.27098,133.66496,110.38396,73.04499,179.73347,55.358124,57.507084,126.496376,133.09169,70.445694,8.125831,122.81401,0.0,187.12411,34.573463,0.0,201.22661,0.0,126.31054,0.0,44.41485,0.0,0.0,25.868647,0.0,48.79959,45.856445,0.0,0.0,106.87192,165.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.6662961,0.0,146.62524,0.0,0.0,14.024026,0.0,0.0,46,1
1543,0.0,0.0,0.0,26.285894,115.05811,0.0,0.0,0.0,0.0,0.0,87.01273,121.88747,71.234985,162.11368,8.422396,0.0,95.98761,61.05548,0.0,69.27007,133.66321,110.38251,73.04402,179.7311,55.357395,57.506325,126.494705,133.08994,70.44476,8.125718,122.81239,0.0,187.12166,34.57301,0.0,201.22395,0.0,126.30887,0.0,44.414272,0.0,0.0,25.868305,0.0,48.79895,45.85584,0.0,0.0,106.87052,165.68828,0.0,0.0,0.0,0.0,0.0,0.0,0.6662861,0.0,146.6233,0.0,0.0,14.023848,0.0,0.0,46,1
1546,0.0,0.0,0.0,26.287779,115.06624,0.0,0.0,0.0,0.0,0.0,87.01888,121.89606,71.24,162.12512,8.42301,0.0,95.99438,61.059795,0.0,69.27495,133.67265,110.39029,73.04918,179.7438,55.361286,57.5104,126.50365,133.09935,70.44977,8.126317,122.821075,0.0,187.13486,34.575455,0.0,201.23817,0.0,126.3178,0.0,44.41738,0.0,0.0,25.870136,0.0,48.802395,45.859104,0.0,0.0,106.87807,165.7,0.0,0.0,0.0,0.0,0.0,0.0,0.66633475,0.0,146.6337,0.0,0.0,14.024814,0.0,0.0,46,1
1547,0.0,0.0,0.0,26.288004,115.067215,0.0,0.0,0.0,0.0,0.0,87.01962,121.89708,71.24059,162.1265,8.423085,0.0,95.995186,61.060314,0.0,69.27553,133.67378,110.39122,73.0498,179.74533,55.361744,57.510887,126.504715,133.10046,70.45036,8.12639,122.82211,0.0,187.13643,34.575745,0.0,201.23988,0.0,126.31887,0.0,44.41775,0.0,0.0,25.870352,0.0,48.802803,45.859497,0.0,0.0,106.878975,165.70139,0.0,0.0,0.0,0.0,0.0,0.0,0.66634125,0.0,146.63493,0.0,0.0,14.024929,0.0,0.0,46,1
1548,0.0,0.0,0.0,26.288784,115.07058,0.0,0.0,0.0,0.0,0.0,87.02217,121.900635,71.242676,162.13124,8.423338,0.0,95.99799,61.0621,0.0,69.27754,133.6777,110.39444,73.051926,179.7506,55.363358,57.51257,126.50841,133.10437,70.45243,8.126637,122.825714,0.0,187.14189,34.57676,0.0,201.24577,0.0,126.32256,0.0,44.419037,0.0,0.0,25.87111,0.0,48.804234,45.86085,0.0,0.0,106.882095,165.70624,0.0,0.0,0.0,0.0,0.0,0.0,0.66636467,0.0,146.63922,0.0,0.0,14.025329,0.0,0.0,46,1
1549,0.0,0.0,0.0,26.287886,115.066696,0.0,0.0,0.0,0.0,0.0,87.01923,121.89653,71.24028,162.12576,8.423044,0.0,95.99476,61.06004,0.0,69.275215,133.67319,110.390724,73.04947,179.74452,55.361496,57.510628,126.50414,133.09987,70.45004,8.126351,122.82156,0.0,187.13559,34.575592,0.0,201.23898,0.0,126.318306,0.0,44.417553,0.0,0.0,25.870235,0.0,48.802586,45.85929,0.0,0.0,106.878494,165.70064,0.0,0.0,0.0,0.0,0.0,0.0,0.6663388,0.0,146.63428,0.0,0.0,14.024868,0.0,0.0,46,1
1550,0.0,0.0,0.0,26.29232,115.085846,0.0,0.0,0.0,0.0,0.0,87.03373,121.91676,71.25209,162.15274,8.424497,0.0,96.01071,61.070213,0.0,69.286705,133.69547,110.40906,73.06161,179.77446,55.37065,57.52023,126.52519,133.12204,70.46182,8.127762,122.842026,0.0,187.16666,34.581352,0.0,201.27252,0.0,126.33934,0.0,44.424873,0.0,0.0,25.874552,0.0,48.810715,45.86699,0.0,0.0,106.896286,165.72823,0.0,0.0,0.0,0.0,0.0,0.0,0.66645724,0.0,146.65872,0.0,0.0,14.027144,0.0,0.0,46,1
1553,0.0,0.0,0.0,26.286196,115.05942,0.0,0.0,0.0,0.0,0.0,87.01371,121.88884,71.23579,162.11551,8.422494,0.0,95.988686,61.056164,0.0,69.27085,133.66472,110.38375,73.04485,179.73312,55.358013,57.506973,126.49613,133.09143,70.445564,8.125813,122.813774,0.0,187.12376,34.5734,0.0,201.22623,0.0,126.3103,0.0,44.41477,0.0,0.0,25.868597,0.0,48.799496,45.856358,0.0,0.0,106.87172,165.69016,0.0,0.0,0.0,0.0,0.0,0.0,0.66629314,0.0,146.62497,0.0,0.0,14.024002,0.0,0.0,46,1
1554,0.0,0.0,0.0,26.285883,115.05805,0.0,0.0,0.0,0.0,0.0,87.01269,121.887405,71.23495,162.11359,8.42239,0.0,95.98756,61.055447,0.0,69.270035,133.66313,110.382454,73.04398,179.731,55.35737,57.506294,126.494644,133.08987,70.444725,8.125714,122.812325,0.0,187.12157,34.57299,0.0,201.22385,0.0,126.30881,0.0,44.41425,0.0,0.0,25.868294,0.0,48.798916,45.855812,0.0,0.0,106.87046,165.68819,0.0,0.0,0.0,0.0,0.0,0.0,0.66628397,0.0,146.62323,0.0,0.0,14.023841,0.0,0.0,46,1
1555,0.0,0.0,0.0,26.28769,115.06586,0.0,0.0,0.0,0.0,0.0,87.01859,121.895645,71.23976,162.12459,8.422981,0.0,95.99406,61.059593,0.0,69.27471,133.67221,110.38992,73.048935,179.74321,55.3611,57.51021,126.50322,133.09889,70.44953,8.126287,122.82066,0.0,187.13422,34.57534,0.0,201.2375,0.0,126.317375,0.0,44.417233,0.0,0.0,25.870049,0.0,48.802235,45.85895,0.0,0.0,106.877716,165.69943,0.0,0.0,0.0,0.0,0.0,0.0,0.6663358,0.0,146.6332,0.0,0.0,14.024768,0.0,0.0,46,1
1556,0.0,0.0,0.0,26.288185,115.06799,0.0,0.0,0.0,0.0,0.0,87.02021,121.8979,71.24108,162.1276,8.423142,0.0,95.99584,61.06073,0.0,69.276,133.6747,110.39197,73.05029,179.74655,55.36212,57.51128,126.50557,133.10138,70.45084,8.126446,122.82295,0.0,187.1377,34.57598,0.0,201.24126,0.0,126.319725,0.0,44.41805,0.0,0.0,25.870531,0.0,48.80314,45.85981,0.0,0.0,106.8797,165.70251,0.0,0.0,0.0,0.0,0.0,0.0,0.66634583,0.0,146.63593,0.0,0.0,14.025022,0.0,0.0,46,1
1557,0.0,0.0,0.0,26.290802,115.07929,0.0,0.0,0.0,0.0,0.0,87.02877,121.909836,71.24805,162.14351,8.423999,0.0,96.00526,61.06673,0.0,69.28277,133.68785,110.40278,73.05746,179.76422,55.36752,57.51694,126.51799,133.11444,70.457794,8.12728,122.83502,0.0,187.15602,34.57938,0.0,201.26103,0.0,126.33214,0.0,44.422367,0.0,0.0,25.873074,0.0,48.80793,45.864353,0.0,0.0,106.8902,165.71878,0.0,0.0,0.0,0.0,0.0,0.0,0.66641694,0.0,146.65034,0.0,0.0,14.026364,0.0,0.0,46,1
1558,0.0,0.0,0.0,26.287537,115.06519,0.0,0.0,0.0,0.0,0.0,87.01809,121.89494,71.23935,162.12366,8.422931,0.0,95.99351,61.05924,0.0,69.274315,133.67145,110.38928,73.048515,179.74217,55.360783,57.509872,126.502495,133.09813,70.44912,8.12624,122.81996,0.0,187.13315,34.575138,0.0,201.23634,0.0,126.31665,0.0,44.416977,0.0,0.0,25.869898,0.0,48.801952,45.858685,0.0,0.0,106.87709,165.69847,0.0,0.0,0.0,0.0,0.0,0.0,0.66633177,0.0,146.63235,0.0,0.0,14.024687,0.0,0.0,46,1
1574,0.0,0.0,0.0,26.288137,115.06779,0.0,0.0,0.0,0.0,0.0,87.02006,121.89768,71.24095,162.1273,8.423127,0.0,95.99567,61.060616,0.0,69.27587,133.67445,110.39177,73.05016,179.74622,55.36202,57.511173,126.50534,133.10114,70.450714,8.12643,122.82273,0.0,187.13736,34.57592,0.0,201.24089,0.0,126.319496,0.0,44.41797,0.0,0.0,25.870483,0.0,48.803047,45.859726,0.0,0.0,106.87951,165.70221,0.0,0.0,0.0,0.0,0.0,0.0,0.66634583,0.0,146.63567,0.0,0.0,14.024998,0.0,0.0,46,1
1941,0.0,0.0,0.0,26.289865,115.07524,0.0,0.0,0.0,0.0,0.0,87.0257,121.90556,71.24555,162.1378,8.423694,0.0,96.00188,61.06458,0.0,69.28034,133.68314,110.3989,73.054886,179.75789,55.365585,57.514908,126.513535,133.10976,70.4553,8.126979,122.830696,0.0,187.14944,34.578163,0.0,201.25394,0.0,126.32769,0.0,44.42082,0.0,0.0,25.872162,0.0,48.80621,45.862724,0.0,0.0,106.88644,165.71295,0.0,0.0,0.0,0.0,0.0,0.0,0.6663913,0.0,146.64519,0.0,0.0,14.025882,0.0,0.0,46,1
1942,0.0,0.0,0.0,26.290417,115.07763,0.0,0.0,0.0,0.0,0.0,87.02751,121.90808,71.247025,162.14117,8.423875,0.0,96.00387,61.065845,0.0,69.28178,133.68591,110.40119,73.056404,179.76161,55.36673,57.516106,126.51616,133.11252,70.456764,8.127155,122.83325,0.0,187.15332,34.57888,0.0,201.25812,0.0,126.330315,0.0,44.42173,0.0,0.0,25.872698,0.0,48.807224,45.863686,0.0,0.0,106.88865,165.71638,0.0,0.0,0.0,0.0,0.0,0.0,0.66640913,0.0,146.64822,0.0,0.0,14.026165,0.0,0.0,46,1
1944,0.0,0.0,0.0,26.285984,115.05849,0.0,0.0,0.0,0.0,0.0,87.013016,121.88786,71.235214,162.1142,8.422422,0.0,95.98792,61.05568,0.0,69.270294,133.66364,110.382866,73.044266,179.73169,55.35758,57.506516,126.49512,133.09038,70.44499,8.125746,122.8128,0.0,187.12227,34.57312,0.0,201.22461,0.0,126.30929,0.0,44.414417,0.0,0.0,25.86839,0.0,48.799107,45.855988,0.0,0.0,106.870865,165.68881,0.0,0.0,0.0,0.0,0.0,0.0,0.6662898,0.0,146.6238,0.0,0.0,14.02389,0.0,0.0,46,1
2149,0.0,0.0,0.0,26.286589,115.061104,0.0,0.0,0.0,0.0,0.0,87.01499,121.890625,71.236824,162.11789,8.422621,0.0,95.9901,61.057064,0.0,69.271866,133.66667,110.38537,73.04592,179.73576,55.35883,57.50782,126.49799,133.0934,70.44661,8.125937,122.81558,0.0,187.12651,34.57391,0.0,201.22919,0.0,126.31216,0.0,44.415413,0.0,0.0,25.868979,0.0,48.800213,45.85704,0.0,0.0,106.8733,165.69258,0.0,0.0,0.0,0.0,0.0,0.0,0.6663059,0.0,146.62714,0.0,0.0,14.024202,0.0,0.0,46,1
2150,0.0,0.0,0.0,26.28641,115.06033,0.0,0.0,0.0,0.0,0.0,87.01441,121.88981,71.23635,162.1168,8.4225645,0.0,95.989456,61.056656,0.0,69.2714,133.66579,110.38463,73.04543,179.73457,55.35846,57.50744,126.49714,133.0925,70.44613,8.125879,122.81476,0.0,187.12526,34.573677,0.0,201.22783,0.0,126.31131,0.0,44.41512,0.0,0.0,25.868805,0.0,48.79989,45.856728,0.0,0.0,106.872574,165.69148,0.0,0.0,0.0,0.0,0.0,0.0,0.66630036,0.0,146.62614,0.0,0.0,14.02411,0.0,0.0,46,1
2155,0.0,0.0,0.0,26.287992,115.06717,0.0,0.0,0.0,0.0,0.0,87.019585,121.897026,71.24056,162.12642,8.42308,0.0,95.99515,61.060287,0.0,69.2755,133.67372,110.391174,73.04977,179.74525,55.36172,57.510857,126.504654,133.1004,70.45033,8.126384,122.82207,0.0,187.13634,34.575733,0.0,201.23979,0.0,126.31881,0.0,44.41773,0.0,0.0,25.870342,0.0,48.802784,45.859474,0.0,0.0,106.87892,165.70131,0.0,0.0,0.0,0.0,0.0,0.0,0.66634196,0.0,146.63487,0.0,0.0,14.024922,0.0,0.0,46,1
2156,0.0,0.0,0.0,26.288366,115.06878,0.0,0.0,0.0,0.0,0.0,87.020805,121.89873,71.24156,162.1287,8.423204,0.0,95.99649,61.061142,0.0,69.27647,133.67561,110.392715,73.05079,179.74777,55.362495,57.511665,126.50643,133.10228,70.451324,8.126505,122.823784,0.0,187.13896,34.576218,0.0,201.24261,0.0,126.32059,0.0,44.41835,0.0,0.0,25.870707,0.0,48.80347,45.860126,0.0,0.0,106.880424,165.70364,0.0,0.0,0.0,0.0,0.0,0.0,0.6663543,0.0,146.63693,0.0,0.0,14.025114,0.0,0.0,46,1
2222,0.0,0.0,0.0,26.290459,115.077805,0.0,0.0,0.0,0.0,0.0,87.02764,121.908264,71.24713,162.14142,8.423887,0.0,96.00401,61.065937,0.0,69.28188,133.68611,110.40136,73.05651,179.76189,55.36681,57.516197,126.51635,133.11273,70.45688,8.1271715,122.833435,0.0,187.15361,34.578934,0.0,201.25844,0.0,126.330505,0.0,44.4218,0.0,0.0,25.872738,0.0,48.807304,45.863754,0.0,0.0,106.88882,165.71664,0.0,0.0,0.0,0.0,0.0,0.0,0.66640806,0.0,146.64845,0.0,0.0,14.026188,0.0,0.0,46,1
2223,0.0,0.0,0.0,26.29074,115.07902,0.0,0.0,0.0,0.0,0.0,87.02856,121.909546,71.24788,162.14313,8.423977,0.0,96.00502,61.06658,0.0,69.28261,133.68753,110.40252,73.05728,179.76378,55.36739,57.516804,126.517685,133.11412,70.45762,8.127257,122.83473,0.0,187.15558,34.579296,0.0,201.26054,0.0,126.33183,0.0,44.42226,0.0,0.0,25.87301,0.0,48.80781,45.864243,0.0,0.0,106.88994,165.71838,0.0,0.0,0.0,0.0,0.0,0.0,0.6664157,0.0,146.65,0.0,0.0,14.026332,0.0,0.0,46,1
2224,0.0,0.0,0.0,26.285692,115.05724,0.0,0.0,0.0,0.0,0.0,87.01207,121.88655,71.23444,162.11244,8.422329,0.0,95.986885,61.055016,0.0,69.269554,133.66219,110.381676,73.04347,179.72974,55.35698,57.50589,126.493744,133.08893,70.44423,8.125654,122.81146,0.0,187.12025,34.572746,0.0,201.22243,0.0,126.307915,0.0,44.413937,0.0,0.0,25.868109,0.0,48.798576,45.855488,0.0,0.0,106.869705,165.68703,0.0,0.0,0.0,0.0,0.0,0.0,0.66628206,0.0,146.6222,0.0,0.0,14.023743,0.0,0.0,46,1
2226,0.0,0.0,0.0,26.285069,115.05455,0.0,0.0,0.0,0.0,0.0,87.01003,121.883705,71.23279,162.10866,8.422124,0.0,95.98464,61.05358,0.0,69.26794,133.65906,110.3791,73.04177,179.72552,55.355694,57.504536,126.49079,133.08582,70.44257,8.125456,122.80858,0.0,187.11588,34.571938,0.0,201.21771,0.0,126.304955,0.0,44.41291,0.0,0.0,25.8675,0.0,48.797432,45.854404,0.0,0.0,106.8672,165.68314,0.0,0.0,0.0,0.0,0.0,0.0,0.6662618,0.0,146.61876,0.0,0.0,14.023421,0.0,0.0,46,1
2227,0.0,0.0,0.0,26.28527,115.05542,0.0,0.0,0.0,0.0,0.0,87.01069,121.88462,71.23332,162.10988,8.42219,0.0,95.98537,61.054047,0.0,69.268456,133.66006,110.37993,73.04231,179.72688,55.356106,57.504974,126.491745,133.08682,70.443115,8.12552,122.80952,0.0,187.1173,34.572197,0.0,201.21924,0.0,126.305916,0.0,44.413242,0.0,0.0,25.867699,0.0,48.797806,45.854755,0.0,0.0,106.86801,165.6844,0.0,0.0,0.0,0.0,0.0,0.0,0.66626966,0.0,146.61987,0.0,0.0,14.023527,0.0,0.0,46,1
2233,0.0,0.0,0.0,26.288559,115.0696,0.0,0.0,0.0,0.0,0.0,87.02144,121.89961,71.24207,162.12987,8.423266,0.0,95.997185,61.061584,0.0,69.27696,133.67657,110.39351,73.051315,179.74907,55.362896,57.51209,126.50734,133.10324,70.451836,8.126564,122.82468,0.0,187.1403,34.576466,0.0,201.24408,0.0,126.3215,0.0,44.418667,0.0,0.0,25.870893,0.0,48.80382,45.86046,0.0,0.0,106.881195,165.70483,0.0,0.0,0.0,0.0,0.0,0.0,0.6663582,0.0,146.63799,0.0,0.0,14.025213,0.0,0.0,46,1
2235,0.0,0.0,0.0,26.285255,115.05535,0.0,0.0,0.0,0.0,0.0,87.010635,121.88455,71.23328,162.10979,8.422187,0.0,95.985306,61.05401,0.0,69.26842,133.65999,110.37987,73.042274,179.72678,55.35607,57.504936,126.49168,133.08675,70.44306,8.125514,122.80944,0.0,187.11719,34.572178,0.0,201.21912,0.0,126.30584,0.0,44.413216,0.0,0.0,25.867685,0.0,48.797775,45.854725,0.0,0.0,106.86794,165.6843,0.0,0.0,0.0,0.0,0.0,0.0,0.6662684,0.0,146.61978,0.0,0.0,14.023519,0.0,0.0,46,1
2238,0.0,0.0,0.0,26.287436,115.06476,0.0,0.0,0.0,0.0,0.0,87.01776,121.894485,71.23908,162.12303,8.422897,0.0,95.99314,61.059006,0.0,69.274055,133.67093,110.38887,73.04824,179.74149,55.360573,57.50965,126.50201,133.09763,70.44885,8.126208,122.81949,0.0,187.13243,34.57501,0.0,201.23558,0.0,126.31617,0.0,44.416813,0.0,0.0,25.869802,0.0,48.80176,45.85851,0.0,0.0,106.876686,165.69785,0.0,0.0,0.0,0.0,0.0,0.0,0.66632587,0.0,146.63179,0.0,0.0,14.024637,0.0,0.0,46,1
2239,0.0,0.0,0.0,26.28749,115.065,0.0,0.0,0.0,0.0,0.0,87.01795,121.894745,71.239235,162.12338,8.422916,0.0,95.99335,61.05914,0.0,69.27421,133.67122,110.38911,73.04839,179.74187,55.36069,57.509777,126.50228,133.09792,70.449005,8.126226,122.819756,0.0,187.13284,34.575085,0.0,201.23601,0.0,126.316444,0.0,44.416904,0.0,0.0,25.869858,0.0,48.80187,45.85861,0.0,0.0,106.87692,165.69821,0.0,0.0,0.0,0.0,0.0,0.0,0.6663299,0.0,146.63211,0.0,0.0,14.024664,0.0,0.0,46,1
2254,0.0,0.0,0.0,26.29159,115.08269,0.0,0.0,0.0,0.0,0.0,87.03134,121.91342,71.250145,162.1483,8.424255,0.0,96.00808,61.068535,0.0,69.284805,133.69179,110.40603,73.05961,179.76953,55.369144,57.518646,126.52172,133.11838,70.45988,8.127531,122.83865,0.0,187.16153,34.580402,0.0,201.26698,0.0,126.33587,0.0,44.423664,0.0,0.0,25.873838,0.0,48.809376,45.86572,0.0,0.0,106.89335,165.72368,0.0,0.0,0.0,0.0,0.0,0.0,0.6664377,0.0,146.6547,0.0,0.0,14.026769,0.0,0.0,46,1
2255,0.0,0.0,0.0,26.291046,115.080345,0.0,0.0,0.0,0.0,0.0,87.029564,121.91095,71.248695,162.14499,8.424078,0.0,96.00613,61.067287,0.0,69.2834,133.68907,110.403786,73.05812,179.76585,55.368023,57.517467,126.51914,133.11566,70.45844,8.127357,122.83615,0.0,187.15773,34.579697,0.0,201.26288,0.0,126.33329,0.0,44.422768,0.0,0.0,25.873308,0.0,48.808376,45.864777,0.0,0.0,106.89117,165.72029,0.0,0.0,0.0,0.0,0.0,0.0,0.6664238,0.0,146.65169,0.0,0.0,14.026487,0.0,0.0,46,1
2262,0.0,0.0,0.0,26.292202,115.085335,0.0,0.0,0.0,0.0,0.0,87.03334,121.916214,71.25178,162.15202,8.424457,0.0,96.010284,61.06994,0.0,69.28639,133.69487,110.40856,73.06129,179.77367,55.37041,57.51997,126.52463,133.12144,70.46151,8.127723,122.841484,0.0,187.16582,34.5812,0.0,201.2716,0.0,126.338776,0.0,44.42468,0.0,0.0,25.874435,0.0,48.810493,45.866783,0.0,0.0,106.895805,165.7275,0.0,0.0,0.0,0.0,0.0,0.0,0.66645485,0.0,146.65807,0.0,0.0,14.027083,0.0,0.0,46,1
2444,0.0,0.0,0.0,26.287094,115.06328,0.0,0.0,0.0,0.0,0.0,87.01665,121.89293,71.238174,162.12096,8.422787,0.0,95.99191,61.058224,0.0,69.27317,133.6692,110.38746,73.0473,179.73918,55.359867,57.50891,126.50039,133.09592,70.447945,8.126098,122.81792,0.0,187.13005,34.574566,0.0,201.233,0.0,126.31455,0.0,44.41625,0.0,0.0,25.86947,0.0,48.801136,45.857914,0.0,0.0,106.87532,165.69572,0.0,0.0,0.0,0.0,0.0,0.0,0.6663199,0.0,146.62991,0.0,0.0,14.024462,0.0,0.0,46,1
2489,0.0,0.0,0.0,26.28574,115.05744,0.0,0.0,0.0,0.0,0.0,87.01222,121.88676,71.234566,162.11272,8.422344,0.0,95.987045,61.05512,0.0,69.26967,133.66241,110.38187,73.043594,179.73004,55.357075,57.50599,126.493965,133.08916,70.44435,8.1256695,122.81167,0.0,187.12057,34.572807,0.0,201.22278,0.0,126.308136,0.0,44.414013,0.0,0.0,25.868153,0.0,48.798664,45.855568,0.0,0.0,106.86989,165.68732,0.0,0.0,0.0,0.0,0.0,0.0,0.66628295,0.0,146.62245,0.0,0.0,14.023766,0.0,0.0,46,1
2490,0.0,0.0,0.0,26.286299,115.05986,0.0,0.0,0.0,0.0,0.0,87.01405,121.88931,71.23606,162.11612,8.422527,0.0,95.98906,61.056404,0.0,69.27112,133.66522,110.38418,73.045135,179.73383,55.358227,57.5072,126.49663,133.09195,70.44584,8.125846,122.814255,0.0,187.12448,34.573532,0.0,201.227,0.0,126.31079,0.0,44.414936,0.0,0.0,25.868698,0.0,48.799683,45.856537,0.0,0.0,106.87213,165.69078,0.0,0.0,0.0,0.0,0.0,0.0,0.6662981,0.0,146.62553,0.0,0.0,14.0240555,0.0,0.0,46,1
2552,0.0,0.0,0.0,26.28959,115.074066,0.0,0.0,0.0,0.0,0.0,87.02481,121.90432,71.24482,162.13614,8.423603,0.0,96.00089,61.063953,0.0,69.27963,133.68176,110.39777,73.05414,179.75604,55.36502,57.51432,126.512245,133.1084,70.454575,8.126893,122.82944,0.0,187.14754,34.57781,0.0,201.25188,0.0,126.32639,0.0,44.42037,0.0,0.0,25.871897,0.0,48.805714,45.86225,0.0,0.0,106.88534,165.71126,0.0,0.0,0.0,0.0,0.0,0.0,0.6663848,0.0,146.64368,0.0,0.0,14.025743,0.0,0.0,46,1
2624,0.0,0.0,0.0,26.289242,115.072556,0.0,0.0,0.0,0.0,0.0,87.02367,121.902725,71.2439,162.13402,8.423489,0.0,95.99964,61.063152,0.0,69.27873,133.68001,110.39634,73.053185,179.75368,55.3643,57.513565,126.51058,133.10666,70.45365,8.126781,122.82783,0.0,187.1451,34.577354,0.0,201.24925,0.0,126.324745,0.0,44.419792,0.0,0.0,25.871557,0.0,48.805077,45.861645,0.0,0.0,106.88394,165.70909,0.0,0.0,0.0,0.0,0.0,0.0,0.6663777,0.0,146.64175,0.0,0.0,14.025565,0.0,0.0,46,1
2625,0.0,0.0,0.0,26.288029,115.06732,0.0,0.0,0.0,0.0,0.0,87.01971,121.897194,71.24066,162.12665,8.423091,0.0,95.99528,61.060368,0.0,69.2756,133.67392,110.39133,73.049866,179.7455,55.3618,57.51094,126.50483,133.1006,70.45043,8.126397,122.822235,0.0,187.1366,34.57578,0.0,201.24007,0.0,126.318985,0.0,44.41779,0.0,0.0,25.870378,0.0,48.802853,45.85954,0.0,0.0,106.879074,165.70154,0.0,0.0,0.0,0.0,0.0,0.0,0.6663427,0.0,146.63507,0.0,0.0,14.02494,0.0,0.0,46,1
2626,0.0,0.0,0.0,26.287691,115.065865,0.0,0.0,0.0,0.0,0.0,87.0186,121.89566,71.23977,162.12459,8.422982,0.0,95.994064,61.059597,0.0,69.27472,133.67223,110.38993,73.04894,179.74323,55.361103,57.510212,126.50323,133.0989,70.44953,8.126289,122.82068,0.0,187.13423,34.57534,0.0,201.23753,0.0,126.31739,0.0,44.417236,0.0,0.0,25.87005,0.0,48.80224,45.858955,0.0,0.0,106.87772,165.69945,0.0,0.0,0.0,0.0,0.0,0.0,0.6663349,0.0,146.63321,0.0,0.0,14.024769,0.0,0.0,46,1
